Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
81813.919195,6.31481896,5.59255112,2.79,42493.0408,1314784.639,"3686 Washington St Suite 743, Atlanta, GA"
90947.895355,4.56160013,7.12349233,3.59,33975.2596,1309452.238,"8016 Maple St Suite 953, New York, NY"
87283.778644,8.08761076,8.01290171,4.29,51290.7279,1530659.876,"8672 Lake St Suite 652, Boston, MA"
52014.190416,3.73769842,3.3008836,2.35,35790.8212,747474.695,"3507 Cedar St Suite 370, Seattle, WA"
31736.314807,6.89495676,6.81198729,4.79,43150.4335,959027.786,"6434 Lincoln St Suite 457, Denver, CO"
48332.387963,4.77774013,8.68707342,4.3,41708.3107,1056479.121,"4762 Maple St Suite 534, Seattle, WA"
67030.249832,4.73199028,3.72867909,2.0,27053.1919,1003244.092,"3154 Hill St Suite 619, Miami, FL"
36281.195307,8.41206079,4.22694887,2.47,31256.2514,947243.577,"4067 Oak St Suite 657, New York, NY"
84793.871315,7.98945516,4.80764466,2.24,62145.5591,1406356.821,"8770 Washington St Suite 811, Dallas, TX"
37512.000811,8.17418124,6.51482292,3.97,55104.3835,1062569.078,"3796 Oak St Suite 507, Denver, CO"
77699.286625,8.23074206,9.45814637,6.3,24996.1821,1379487.87,"8463 Maple St Suite 100, Dallas, TX"
97518.790729,8.80826877,9.10453816,4.14,65015.0447,1754154.336,"3818 Hill St Suite 231, Dallas, TX"
53367.805337,9.45688632,6.38795931,3.1,42579.9777,1281604.258,"108 Washington St Suite 646, Boston, MA"
66818.569788,5.46515192,5.93429086,2.98,35356.8287,1135947.065,"4765 Lincoln St Suite 340, Denver, CO"
91240.661088,8.71927615,5.99411948,3.23,29571.5238,1381464.435,"5617 Pine St Suite 425, Atlanta, GA"
61098.052448,5.03864798,7.08059087,3.82,54736.8205,1167155.034,"7904 Cedar St Suite 796, Denver, CO"
36190.609911,7.01190739,5.70022416,3.61,28054.2866,905025.053,"7872 Oak St Suite 202, Phoenix, AZ"
77344.733333,2.13574683,7.30524286,3.71,68312.4014,1165841.437,"7208 Maple St Suite 459, Dallas, TX"
73468.950411,9.56785002,8.09876535,4.25,31125.0062,1448138.567,"7990 Lincoln St Suite 254, Denver, CO"
80241.248469,5.3485111,7.91412778,4.69,68225.0555,1426645.035,"9972 Hill St Suite 803, Seattle, WA"
46107.27516,8.22219941,8.41493703,5.71,26285.2427,1140237.777,"9498 Oak St Suite 544, Miami, FL"
68327.92462,8.11154583,3.6096258,2.0,56459.2949,1200506.444,"6515 Oak St Suite 777, Seattle, WA"
31869.848877,9.44098226,6.74602595,4.01,24192.3589,1006079.928,"3278 Lake St Suite 935, Seattle, WA"
58518.858384,4.57385292,6.69214105,3.43,66641.1693,1126976.377,"8172 Lincoln St Suite 730, Seattle, WA"
49906.215624,3.15978582,9.31476072,5.79,55191.5998,1021180.875,"8795 Lincoln St Suite 863, Phoenix, AZ"
46898.919206,6.93787327,5.00234684,3.05,50135.2742,1045883.221,"3294 Pine St Suite 500, Seattle, WA"
81055.749291,6.17993471,3.16926672,2.0,51919.6318,1196509.571,"6892 Pine St Suite 673, New York, NY"
68954.154937,4.78759499,6.68349457,4.39,26992.7869,1081842.957,"7812 Cedar St Suite 328, Dallas, TX"
90308.588331,3.49796548,6.64846959,4.42,58427.3864,1330282.907,"6445 Washington St Suite 328, Phoenix, AZ"
30491.424411,8.37968004,7.36013591,3.38,57114.2679,1039422.68,"4281 Lincoln St Suite 535, Denver, CO"
80051.846078,8.7982472,3.90340124,2.27,50542.8346,1338641.459,"1882 Washington St Suite 706, Miami, FL"
34657.168339,4.9656533,6.22962478,3.9,54383.7018,896185.571,"2353 Lake St Suite 435, Phoenix, AZ"
74967.784075,2.23332153,7.38325718,4.44,51280.8063,1078107.378,"4257 Hill St Suite 826, New York, NY"
63928.730183,5.35605528,6.74277067,3.72,25751.5648,1138425.508,"8940 Cedar St Suite 221, Miami, FL"
61929.597635,2.37170163,6.75042419,4.25,37507.3756,949839.553,"2090 Lake St Suite 471, Miami, FL"
50085.634648,9.62778263,8.29867604,4.54,39345.0819,1304907.338,"254 Cedar St Suite 473, Seattle, WA"
51645.149272,5.89762261,7.9011703,4.7,40369.1971,1103056.997,"9482 Maple St Suite 133, Dallas, TX"
50503.081435,8.20700553,9.05057867,4.88,53022.8126,1273867.301,"1303 Pine St Suite 948, Seattle, WA"
95845.813948,4.50705966,4.75280627,2.57,64758.1041,1364472.183,"7516 Lincoln St Suite 175, Miami, FL"
92064.994059,9.83717087,7.88115296,3.7,39258.8041,1625133.63,"8224 Hill St Suite 299, New York, NY"
88314.527581,2.76889138,6.15625216,3.81,48496.0944,1203358.819,"8621 Oak St Suite 772, Seattle, WA"
32015.707013,8.41691327,9.14565388,5.0,56681.226,1161130.858,"2730 Oak St Suite 982, Boston, MA"
48299.732938,2.77514223,7.32403493,4.28,47792.4239,913800.719,"9258 Cedar St Suite 575, Boston, MA"
47628.10776,3.0139833,5.91176483,3.57,42633.2769,877058.86,"2122 Oak St Suite 272, Seattle, WA"
68509.54653,5.07866891,5.93847029,2.71,22187.4037,1082850.457,"9497 Oak St Suite 785, Dallas, TX"
90410.552448,8.14724168,6.58020294,4.68,32371.4447,1444475.045,"8 Hill St Suite 299, Atlanta, GA"
67665.562486,6.36923718,5.78105179,3.18,43953.1169,1216857.468,"2533 Oak St Suite 873, Seattle, WA"
30705.664544,2.564165,9.89532272,5.4,64981.6763,951371.075,"6949 Pine St Suite 270, Seattle, WA"
91116.932404,6.72253969,5.64923203,2.95,28366.7465,1339103.106,"1111 Oak St Suite 556, New York, NY"
88687.352572,7.43171858,3.88821941,2.0,50982.5263,1378016.058,"2731 Lake St Suite 969, Miami, FL"
76354.288974,5.27119614,5.32492813,2.64,31885.5545,1116173.648,"6398 Cedar St Suite 672, Atlanta, GA"
75140.572159,4.15464429,5.26663364,2.79,22650.8218,1036071.95,"2307 Cedar St Suite 345, Denver, CO"
55426.984798,6.19578764,5.43906531,2.62,27425.4423,1005740.853,"6554 Cedar St Suite 763, Dallas, TX"
92124.00012,2.65315715,7.1990905,4.28,68001.2636,1316711.933,"9095 Lincoln St Suite 474, Seattle, WA"
31298.55468,7.08996213,7.10913362,4.84,55978.7504,968183.284,"9990 Lake St Suite 166, Boston, MA"
62761.134279,4.62196902,7.61048677,3.96,29355.1138,1055993.043,"9762 Maple St Suite 381, Denver, CO"
89556.670326,9.37710193,3.56614049,2.45,67619.0327,1539144.866,"2650 Lake St Suite 445, Phoenix, AZ"
67522.388411,5.8691683,7.10833352,4.96,22205.5736,1126252.125,"2856 Washington St Suite 288, Boston, MA"
54261.629294,6.3205285,3.15483097,2.0,52839.3047,1070961.987,"9134 Oak St Suite 464, Atlanta, GA"
86151.613753,2.64266858,9.32409712,5.73,30516.0702,1224099.37,"5273 Lincoln St Suite 429, Miami, FL"
76031.706881,6.93526144,5.311231,2.42,65232.0396,1342565.003,"6909 Oak St Suite 819, Phoenix, AZ"
59704.319516,6.79833738,3.09283908,2.09,54728.0881,1023727.722,"9210 Maple St Suite 230, Seattle, WA"
56612.615138,3.21876212,7.92603106,4.85,52276.0809,1017907.915,"610 Oak St Suite 238, Denver, CO"
38126.244471,7.5409531,5.75202534,2.99,65207.3727,1029749.117,"5051 Lake St Suite 899, Boston, MA"
33543.214452,9.51001867,8.66173125,4.87,44229.5492,1187616.255,"7852 Lincoln St Suite 395, Atlanta, GA"
57043.716662,9.62116581,9.69936489,4.5,46571.2884,1440881.181,"5461 Lincoln St Suite 235, New York, NY"
96130.555743,2.75592362,8.49082137,5.87,55805.8388,1366047.459,"7540 Lake St Suite 742, Dallas, TX"
65342.300691,8.55977608,9.2256384,6.12,53897.8474,1400289.104,"2571 Cedar St Suite 115, Denver, CO"
84668.987325,6.5093703,9.1294279,5.17,30739.927,1413926.869,"9098 Pine St Suite 613, Atlanta, GA"
56470.241577,9.66039827,5.51943766,3.27,26939.1177,1172155.356,"8339 Washington St Suite 670, Denver, CO"
95850.965507,9.01441118,5.5206283,2.79,41309.9348,1468952.829,"8208 Lincoln St Suite 637, Miami, FL"
76048.980564,4.47903889,9.81248134,5.52,31208.2042,1321344.134,"841 Oak St Suite 279, Denver, CO"
54664.54527,5.24167559,4.85513489,2.34,31933.4382,932370.388,"2233 Lake St Suite 750, Phoenix, AZ"
50147.948651,2.04842396,8.72781734,4.47,35568.4119,926891.8,"578 Hill St Suite 782, Boston, MA"
44840.57444,3.56660512,3.28260344,2.0,36743.164,767287.007,"1712 Washington St Suite 763, Dallas, TX"
43847.647514,7.15950492,8.98853633,5.31,50842.0227,1174501.154,"5337 Lake St Suite 267, Miami, FL"
70240.651866,9.51365758,7.65620007,4.79,66552.3912,1502500.007,"7541 Lincoln St Suite 836, Dallas, TX"
35668.637502,2.0464695,3.75561193,2.0,42074.3275,653883.981,"7550 Lake St Suite 937, Seattle, WA"
56531.311748,8.6385739,6.81852743,3.13,63303.418,1275021.321,"7185 Maple St Suite 364, Seattle, WA"
77911.623859,6.58753477,4.89912863,3.06,50222.8515,1263672.094,"5010 Lincoln St Suite 499, Seattle, WA"
80073.044787,5.34329534,5.73673636,2.88,55030.5516,1239618.688,"7527 Washington St Suite 414, Denver, CO"
66645.400578,2.44610778,5.05040069,3.45,50915.5812,970079.879,"5212 Pine St Suite 843, Dallas, TX"
93363.154222,5.57620065,6.95069559,4.86,59406.2862,1445827.594,"1062 Pine St Suite 529, New York, NY"
55935.656147,7.57530194,6.43064465,4.44,65334.0753,1219914.555,"8709 Lake St Suite 444, Denver, CO"
67642.661954,9.74821001,6.09277556,3.28,38716.4882,1364818.046,"2795 Washington St Suite 628, Dallas, TX"
45900.403056,5.96798185,4.69240092,2.24,25459.7817,897597.739,"8524 Cedar St Suite 456, Phoenix, AZ"
37637.9195,7.89261682,8.35446447,3.81,36389.1102,1096782.279,"6059 Oak St Suite 867, Miami, FL"
50228.260639,4.55403804,6.49959529,3.05,58292.8246,1014221.079,"2936 Lincoln St Suite 376, Seattle, WA"
53305.988142,9.28320699,4.98095705,3.32,61080.8919,1250498.096,"897 Pine St Suite 310, Dallas, TX"
62527.034342,7.07158791,9.69776178,6.45,57180.5124,1382227.21,"729 Washington St Suite 102, Atlanta, GA"
57150.910469,8.64332302,4.91655913,3.14,53986.1737,1260041.076,"6150 Cedar St Suite 351, Denver, CO"
57865.557294,2.59069226,5.82422955,3.77,60234.6218,968957.577,"8116 Oak St Suite 931, Miami, FL"
53154.190112,2.75710305,8.04765473,3.83,33449.1942,916155.572,"5751 Maple St Suite 586, Miami, FL"
75473.455145,7.3483968,9.46091982,5.59,33161.9002,1355994.543,"5112 Hill St Suite 273, Boston, MA"
33590.403977,9.06898926,3.99198135,2.02,32290.7629,950683.602,"2761 Lake St Suite 136, Denver, CO"
94932.042366,9.46242949,8.61936503,4.07,22272.9243,1636370.491,"6646 Maple St Suite 218, Seattle, WA"
72896.53995,2.03414328,5.5589963,3.05,50215.776,970243.025,"2706 Cedar St Suite 374, New York, NY"
65460.676584,2.28608607,5.61833207,3.04,65128.8901,1037433.099,"3695 Cedar St Suite 442, Denver, CO"
96501.584314,5.21476085,6.56383221,3.51,23165.3257,1334565.566,"3439 Lincoln St Suite 404, Boston, MA"
70589.409763,2.33874476,9.11961073,4.62,44416.5542,1095518.306,"3417 Cedar St Suite 637, New York, NY"
62259.45915,9.78874425,9.78616866,5.67,39415.6803,1418611.803,"4981 Lake St Suite 566, Denver, CO"
31835.837716,5.63984625,5.20245148,3.12,53970.3842,863808.37,"6418 Hill St Suite 900, Denver, CO"
66107.637373,8.12263194,7.43683245,3.72,52276.2882,1321135.109,"9679 Lincoln St Suite 986, Miami, FL"
41466.348575,3.35392095,4.27177076,2.67,20907.1537,768931.104,"6543 Cedar St Suite 806, Dallas, TX"
70190.766285,8.93922824,8.78631195,4.22,43466.6105,1475982.674,"4035 Washington St Suite 877, Seattle, WA"
53791.685637,2.62827216,7.70158811,3.77,62256.58,978342.619,"2409 Oak St Suite 956, Miami, FL"
68331.092804,2.87048603,8.71009503,5.54,47688.636,1097573.433,"1977 Lake St Suite 102, Miami, FL"
74521.089123,9.43914123,5.08562586,3.35,56912.1744,1348430.151,"2560 Pine St Suite 394, Seattle, WA"
31565.15241,3.85152582,3.92050676,2.0,20753.7942,657157.471,"8625 Pine St Suite 657, Miami, FL"
48533.004421,3.88636019,3.42960328,2.0,44415.3744,842013.454,"1571 Cedar St Suite 443, Seattle, WA"
83125.277246,6.83332868,9.81224174,6.5,67049.0532,1554422.543,"4599 Lake St Suite 517, Atlanta, GA"
85989.198359,4.28701365,9.29728593,5.08,68325.6161,1428014.758,"9767 Lincoln St Suite 569, Denver, CO"
45087.161782,2.55291819,4.92549717,2.67,20013.3465,679164.699,"6425 Cedar St Suite 343, Boston, MA"
33832.496099,5.8812353,4.31381918,2.88,68480.6338,922755.103,"6932 Lincoln St Suite 959, Miami, FL"
59497.776514,5.91906504,9.52764387,4.71,41466.0831,1209161.265,"9802 Lincoln St Suite 824, Atlanta, GA"
90547.050028,3.56385967,8.08397451,5.23,35036.2433,1265702.94,"8233 Pine St Suite 165, Phoenix, AZ"
60252.368164,6.75206322,4.16027695,2.0,67307.1637,1180043.065,"1356 Cedar St Suite 612, Denver, CO"
42362.123061,3.30671342,5.36495945,2.44,39239.096,796353.858,"7952 Oak St Suite 889, Phoenix, AZ"
94355.960705,8.54558515,3.29656839,2.0,24794.7615,1366316.377,"5104 Hill St Suite 264, Miami, FL"
71318.406978,3.23876877,8.67680645,5.07,53767.5475,1201744.62,"8560 Cedar St Suite 689, Seattle, WA"
93353.88341,7.5787134,5.43916907,3.35,65443.8788,1491940.299,"3100 Cedar St Suite 758, Atlanta, GA"
49483.424857,4.81931698,4.37725557,2.62,60949.9648,929769.292,"3839 Cedar St Suite 832, Atlanta, GA"
65592.504927,9.54618916,5.55647716,2.93,56568.2501,1379087.92,"5577 Cedar St Suite 880, New York, NY"
70551.404094,7.95665087,5.38194378,3.01,48519.1228,1254381.607,"970 Pine St Suite 453, Atlanta, GA"
39037.734611,3.45523195,7.88699914,5.08,20283.8699,841973.839,"1148 Washington St Suite 717, Phoenix, AZ"
65206.872655,4.38381621,7.76889938,4.77,55954.7763,1172631.517,"5736 Pine St Suite 860, Dallas, TX"
48821.403819,3.99690024,5.56713063,2.9,63471.9501,1015810.958,"6243 Pine St Suite 780, Miami, FL"
62065.211975,9.50971704,9.54620158,6.5,28635.6242,1385746.856,"2133 Hill St Suite 922, Phoenix, AZ"
92461.741074,2.82642763,3.77399749,2.0,64607.9257,1225573.766,"6726 Pine St Suite 769, Phoenix, AZ"
98491.967358,3.14267757,7.61799592,4.34,64817.2862,1380909.749,"8314 Oak St Suite 904, Phoenix, AZ"
96476.530905,7.91174789,6.97896928,4.25,21770.1295,1486443.82,"2794 Lake St Suite 962, Denver, CO"
83181.027874,9.82730315,4.09117912,2.35,33532.7134,1450609.439,"3686 Pine St Suite 517, Dallas, TX"
50645.226979,3.76524635,9.07933594,4.64,65284.1851,1158831.254,"3404 Lincoln St Suite 172, Denver, CO"
40454.999747,8.73503957,4.86544048,2.39,22150.5321,915661.906,"1065 Hill St Suite 792, Boston, MA"
67344.75402,7.20436394,3.21113882,2.0,56857.8111,1182558.756,"1279 Pine St Suite 267, Denver, CO"
41440.320325,8.87927799,5.81296128,3.11,34086.2645,1157768.193,"8996 Lincoln St Suite 163, Boston, MA"
60682.196658,7.00855098,5.66935121,3.49,45313.1458,1121551.782,"607 Lincoln St Suite 774, New York, NY"
62214.205017,2.63465165,3.27855203,2.25,21833.1021,760179.516,"2216 Lake St Suite 959, Phoenix, AZ"
66659.796715,2.07414695,5.74210176,3.0,67122.2327,1076894.317,"7904 Lake St Suite 833, New York, NY"
31786.299792,4.04941622,3.48703738,2.42,68447.2486,807511.536,"1012 Lincoln St Suite 273, Seattle, WA"
78139.947914,7.85572301,8.63921677,4.05,28649.4133,1447107.266,"3408 Oak St Suite 830, Boston, MA"
50241.424694,9.10540982,3.59918965,2.47,42921.0198,1112730.458,"4498 Cedar St Suite 176, New York, NY"
86050.033974,4.96374725,3.06532991,2.08,56397.001,1169791.688,"638 Washington St Suite 525, New York, NY"
83953.653426,5.55897766,8.66900311,4.52,33363.6825,1348005.317,"4340 Cedar St Suite 453, Dallas, TX"
53249.190436,2.16815654,5.45826346,3.38,26579.5056,789185.612,"2558 Maple St Suite 450, Seattle, WA"
67791.813516,2.91886622,9.75230415,6.5,23963.6343,1087822.14,"7118 Pine St Suite 985, Atlanta, GA"
89224.854609,4.04843677,8.25983325,4.36,33162.233,1316246.901,"6912 Hill St Suite 110, Phoenix, AZ"
96764.407596,8.98612526,4.30742447,2.6,30772.5468,1465143.96,"591 Lincoln St Suite 304, Atlanta, GA"
92768.225187,3.49514086,3.04827388,2.01,56683.1228,1102838.916,"5258 Pine St Suite 407, New York, NY"
68415.552722,5.49564574,8.53818479,4.29,41425.6896,1219642.322,"9716 Pine St Suite 425, Seattle, WA"
86879.639226,5.26007587,3.69394115,2.62,66533.9111,1275446.643,"3893 Maple St Suite 953, Dallas, TX"
96074.316011,7.64144062,4.88223062,3.37,60566.8708,1452750.227,"8276 Maple St Suite 268, Atlanta, GA"
95904.502343,2.8847723,8.53934755,5.66,55040.2727,1366617.971,"8533 Lincoln St Suite 978, Phoenix, AZ"
81308.724548,4.68344764,7.13809892,3.36,51131.1201,1271442.575,"5832 Lake St Suite 751, Seattle, WA"
50849.72344,4.64621036,3.30766601,2.0,33029.9436,860824.972,"7103 Washington St Suite 960, Boston, MA"
92596.479874,6.38963807,9.15108642,6.4,23503.5025,1452670.491,"2803 Pine St Suite 815, Atlanta, GA"
40388.949717,4.16871763,3.13461067,2.0,43537.3111,751361.693,"6315 Lincoln St Suite 569, Dallas, TX"
30810.068656,2.02435735,7.83816063,5.2,68031.9075,798606.237,"8247 Cedar St Suite 748, Denver, CO"
35827.112422,7.55692326,9.20487114,5.93,58098.6628,1180669.841,"2924 Oak St Suite 675, Miami, FL"
77028.336282,8.33162501,5.69741196,2.76,39368.7542,1349815.98,"2687 Oak St Suite 184, Atlanta, GA"
87838.607864,9.33639962,7.12741328,3.28,56674.9146,1579210.947,"6573 Oak St Suite 798, Boston, MA"
96577.363246,5.38615976,3.77248368,2.57,68213.3377,1345262.124,"9088 Lake St Suite 101, Seattle, WA"
73734.938442,7.93827406,4.26370521,2.22,67305.1228,1273608.567,"3545 Washington St Suite 121, Boston, MA"
45996.854098,8.43439324,4.52980803,2.43,52408.5567,1112865.308,"5677 Oak St Suite 500, Boston, MA"
79154.646086,7.14214069,6.45258551,4.59,55800.3096,1347654.053,"435 Oak St Suite 447, New York, NY"
77514.36906,2.42671261,4.52679219,2.61,51094.9054,1078763.995,"5910 Oak St Suite 808, New York, NY"
54603.930107,9.80877393,5.59538916,3.21,34749.7167,1235559.252,"4718 Maple St Suite 964, Miami, FL"
48287.450334,5.34224093,5.74706669,3.39,54958.3124,976468.549,"9769 Oak St Suite 550, Boston, MA"
36454.856401,2.94120585,7.41243611,4.98,64912.7763,857305.487,"3449 Washington St Suite 605, Phoenix, AZ"
72693.994425,3.89608175,8.8630972,6.01,42122.3791,1254229.665,"9233 Maple St Suite 221, Atlanta, GA"
60481.743967,4.66272327,3.16303439,2.0,53394.0881,1002442.34,"8089 Hill St Suite 757, Seattle, WA"
81646.73754,2.8417274,8.72967399,5.19,66982.7282,1298436.945,"2168 Pine St Suite 735, Denver, CO"
33670.604453,6.30704166,8.76269816,5.11,65359.6228,1090081.42,"6956 Lincoln St Suite 398, Boston, MA"
60947.270837,4.88054692,5.76944655,2.67,62671.2618,1120274.404,"5325 Maple St Suite 423, Seattle, WA"
48109.782013,7.58977264,9.85061488,6.05,49922.8381,1248530.411,"1715 Pine St Suite 158, Atlanta, GA"
68198.335492,8.1004235,8.00644772,5.11,46988.6677,1361740.06,"35 Maple St Suite 103, Seattle, WA"
74380.88432,8.41762607,3.03865312,2.0,31966.6648,1259105.083,"6636 Oak St Suite 711, New York, NY"
70376.205984,4.77997014,7.93005784,4.34,59841.3522,1224948.491,"1865 Washington St Suite 508, Dallas, TX"
69375.479305,5.98946141,5.77369699,3.5,64789.7783,1265171.058,"9667 Lake St Suite 862, Boston, MA"
80226.533452,5.47336203,7.52799171,5.02,28445.0945,1258085.871,"7639 Lincoln St Suite 235, Boston, MA"
37325.836281,4.72381802,8.46365787,4.16,67325.2483,1047964.456,"2951 Lake St Suite 971, Boston, MA"
54899.043742,4.64873401,3.9948031,2.71,46520.0625,969574.939,"5195 Washington St Suite 653, Boston, MA"
93225.811999,8.98836177,7.37332854,3.48,62490.5346,1626781.742,"4497 Hill St Suite 294, Dallas, TX"
67256.912909,3.40980275,6.78766895,3.68,40530.9771,1036254.206,"4977 Lake St Suite 361, Seattle, WA"
81234.251485,8.7777967,7.68737868,3.82,65199.8581,1522686.579,"607 Oak St Suite 624, Denver, CO"
60684.964834,3.78179495,8.16711585,4.34,42139.3594,1114245.492,"3541 Maple St Suite 641, Seattle, WA"
75774.723648,3.43777261,7.00698168,4.97,34275.543,1075728.797,"8802 Hill St Suite 260, Seattle, WA"
50678.196907,7.79556256,7.6093787,4.6,59474.6404,1208119.74,"2616 Maple St Suite 873, Boston, MA"
64435.749041,7.88119197,8.74424224,4.08,40444.9147,1364708.384,"7000 Hill St Suite 617, Atlanta, GA"
65142.607819,3.28052114,5.17303518,2.6,62376.5735,1068650.539,"5907 Pine St Suite 873, Seattle, WA"
68975.435624,4.6371571,7.91712364,3.71,51397.6782,1209600.127,"5518 Oak St Suite 805, Seattle, WA"
91689.067633,6.40427818,4.35546987,2.07,29924.408,1320855.036,"4158 Washington St Suite 499, New York, NY"
66622.257966,9.99162735,5.05949404,2.77,69821.6171,1447395.541,"5419 Cedar St Suite 287, Seattle, WA"
90605.13642,4.75642661,9.54893964,6.5,20832.7229,1378058.559,"9846 Maple St Suite 732, New York, NY"
85715.012404,7.64371905,7.87216245,4.34,67190.6494,1550497.658,"3702 Cedar St Suite 383, Denver, CO"
34930.753801,6.84943184,4.04277329,2.0,57193.3733,940128.495,"5687 Lake St Suite 871, Dallas, TX"
65556.656082,3.59441339,6.47321636,3.56,35215.9716,967948.612,"5040 Pine St Suite 458, New York, NY"
62049.934463,9.31903197,4.5566149,2.2,22291.1876,1193036.17,"3277 Hill St Suite 945, New York, NY"
75525.553672,8.42024702,6.10298462,3.5,42323.0008,1360764.063,"5257 Cedar St Suite 867, Denver, CO"
63891.342697,9.26236432,7.45922353,3.53,39189.4348,1355795.578,"978 Cedar St Suite 501, Atlanta, GA"
44628.489652,9.97947493,3.47573515,2.25,32660.207,1051670.499,"1527 Washington St Suite 852, Seattle, WA"
40488.178455,4.52790776,5.91020297,4.07,33762.6393,943277.84,"2561 Lake St Suite 768, Seattle, WA"
